MAE_ln_gamma1,MAE_ln_gamma2,MAE_GE_RT,RMSE_ln_gamma1,RMSE_ln_gamma2,RMSE_GE_RT,bias_GE_RT,max_abs_GE_RT_ct,n_points,solvent1,solvent2,T_K,class1,class2,class_pair,lle_found_ct,lle_x1_phase1,lle_x1_phase2
0.00613727828859213,0.0059688886574720094,0.0032659148351490913,0.007717064862955293,0.00836771306185162,0.0035033427499825626,0.0032659148351490913,0.008531345442541883,19,Toluene,Diethyl ether,323.15,Aromatic,Ether,Aromatic + Ether,False,,
0.005560303020748265,0.005427963830446254,0.0029641493287191566,0.007037969586471176,0.007546402142417522,0.0031777400151668227,0.0029641493287191566,0.006538244930693768,19,Toluene,Diethyl ether,348.15,Aromatic,Ether,Aromatic + Ether,False,,
0.004912365931937725,0.004807941065760374,0.002621995039006495,0.00624029300647253,0.006654931679525393,0.0028100514097717196,0.002621995039006495,0.0050517119946428745,19,Toluene,Diethyl ether,373.15,Aromatic,Ether,Aromatic + Ether,False,,
0.004242992010826908,0.0041557549383754305,0.00226551156992483,0.005396928448272123,0.005743115421883176,0.002427792002476589,0.00226551156992483,0.003936891928948393,19,Toluene,Diethyl ether,398.15,Aromatic,Ether,Aromatic + Ether,False,,
0.02289361692947696,0.022695177137922837,0.012283758812542326,0.029830728829468325,0.030514734200529275,0.013163331991353654,0.012283758812542326,0.06755209339331283,19,Toluene,Dioxane,298.15,Aromatic,Ether,Aromatic + Ether,False,,
0.02032474522901997,0.020207786602119013,0.010925618078145419,0.02663532816963299,0.027001778740553782,0.011702964488576906,0.010925618078145419,0.06481552525588499,19,Toluene,Dioxane,323.15,Aromatic,Ether,Aromatic + Ether,False,,
0.0179333733922255,0.017874769053732708,0.009654481350197952,0.02361271562041683,0.023766867288052513,0.010338591008047446,0.009654481350197952,0.061683072829620676,19,Toluene,Dioxane,348.15,Aromatic,Ether,Aromatic + Ether,False,,
0.015748626716407168,0.015729041208064058,0.008488480806372583,0.020817393856638392,0.020830595052266414,0.009088252200388868,0.008488480806372583,0.05829200625575635,19,Toluene,Dioxane,373.15,Aromatic,Ether,Aromatic + Ether,False,,
0.013776176856821925,0.013782193511119955,0.007432691848225682,0.018269959633861906,0.018192482545639457,0.007956770842137483,0.007432691848225682,0.05482573423386462,19,Toluene,Dioxane,398.15,Aromatic,Ether,Aromatic + Ether,False,,
0.02634591895933914,0.0265453830261599,0.014281173142480345,0.0354062678997653,0.0345955449529248,0.015274170975885803,-0.014281173142480345,0.0036142139124321062,19,Toluene,Ethyl acetate,298.15,Aromatic,Ester,Aromatic + Ester,False,,
0.02427376640810561,0.024441220792446563,0.013152389801397185,0.0325664819659003,0.031905766353781284,0.014066992095082768,-0.013152389801397185,0.005679848699791096,19,Toluene,Ethyl acetate,323.15,Aromatic,Ester,Aromatic + Ester,False,,
0.02266915235224056,0.02281012917540643,0.012278595166585707,0.030370385156783676,0.029816432459531438,0.013132340148151525,-0.012278595166585707,0.007113386654611914,19,Toluene,Ethyl acetate,348.15,Aromatic,Ester,Aromatic + Ester,False,,
0.021389957954269657,0.021511325561993856,0.01158246651561015,0.02862416891203512,0.02814881402458427,0.012387562617023349,-0.01158246651561015,0.00797316251165683,19,Toluene,Ethyl acetate,373.15,Aromatic,Ester,Aromatic + Ester,False,,
0.02034316120371964,0.020450187611259944,0.011013273474234392,0.027199794746381727,0.026782058809963708,0.011778817747515146,-0.011013273474234392,0.008455791198331553,19,Toluene,Ethyl acetate,398.15,Aromatic,Ester,Aromatic + Ester,False,,
0.02567071788175976,0.026627467872592226,0.014149001413393791,0.036771883921880424,0.03295021898257638,0.015157442553468445,-0.014149001413393791,0.043294477362820154,19,Toluene,Methyl acetate,298.15,Aromatic,Ester,Aromatic + Ester,False,,
0.023787103693211253,0.02461105410913284,0.01309117646895589,0.03386301751852715,0.030592319465728025,0.014019143507689603,-0.01309117646895589,0.04180688347741788,19,Toluene,Methyl acetate,323.15,Aromatic,Ester,Aromatic + Ester,False,,
0.022375579812708504,0.023095263841277844,0.012297607687349678,0.031678841629169834,0.028824288871841207,0.013165541666612886,-0.012297607687349678,0.039756196125864576,19,Toluene,Methyl acetate,348.15,Aromatic,Ester,Aromatic + Ester,False,,
0.02127462131176282,0.02191403226036337,0.011678920816045943,0.029980271306590422,0.027445579310681777,0.012500401557276901,-0.011678920816045943,0.03744634845320153,19,Toluene,Methyl acetate,373.15,Aromatic,Ester,Aromatic + Ester,False,,
0.020382601644050796,0.020959577207727946,0.011178346242095289,0.028613267021707876,0.026327084513717083,0.01196271095795655,-0.011178346242095289,0.035061154115974234,19,Toluene,Methyl acetate,398.15,Aromatic,Ester,Aromatic + Ester,False,,
0.10546825897092445,0.0937662331523705,0.05725572979753914,0.13394554225046698,0.12635103700695224,0.05976035077182643,-0.05725572979753914,0.5351972770718991,19,Toluene,Acetic acid,298.15,Aromatic,Acid,Acid + Aromatic,False,,
0.11637352964239463,0.1030557831961156,0.06274082935630018,0.14370192890257216,0.14527916675567032,0.06563492335542208,-0.06274082935630018,0.49268107315428206,19,Toluene,Acetic acid,323.15,Aromatic,Acid,Acid + Aromatic,False,,
0.1264415882884791,0.11330974514030027,0.06790276748735173,0.15429992048588487,0.16373045674496278,0.07126959719830311,-0.06790276748735173,0.4473319830460857,19,Toluene,Acetic acid,348.15,Aromatic,Acid,Acid + Aromatic,False,,
0.13316100094921265,0.12158024233476408,0.07140217304585135,0.162456051994465,0.1767507775137856,0.07517270044272377,-0.07140217304585135,0.40190553266800566,19,Toluene,Acetic acid,373.15,Aromatic,Acid,Acid + Aromatic,False,,
0.13521680914361514,0.12585667495920685,0.07251054050040016,0.16606777915994844,0.18182033253790564,0.07653290339051567,-0.07251054050040016,0.35882714616783257,19,Toluene,Acetic acid,398.15,Aromatic,Acid,Acid + Aromatic,False,,
0.5733309547555772,0.5049411735631085,0.29448839555234896,0.6802093302501726,0.7629067114302533,0.31666312945778896,-0.29448839555234896,1.14108852834795,19,Toluene,Water,298.15,Aromatic,Water,Aromatic + Water,True,0.00014772,0.99366432
0.5679845143280475,0.5006927130097508,0.2910087155986276,0.6748002051244639,0.7557095499842709,0.31314174573108416,-0.2910087155986276,1.0754646346487882,19,Toluene,Water,323.15,Aromatic,Water,Aromatic + Water,True,0.00019477,0.98379853
0.5645686049441663,0.49998059103728076,0.2890777075508197,0.6727974468678811,0.7525756883930371,0.31111338917801645,-0.2890777075508197,1.003074549942863,19,Toluene,Water,348.15,Aromatic,Water,Aromatic + Water,True,0.00027744,0.96501808
0.5594561592024204,0.49956845700956937,0.28666831666026826,0.6700602142639845,0.7482496119974988,0.30849802388325775,-0.28666831666026826,0.9266840307164799,19,Toluene,Water,373.15,Aromatic,Water,Aromatic + Water,True,0.00041724,0.93458133
0.5492269675491338,0.49564714663220155,0.28183223590881995,0.662327363078345,0.7369099657183277,0.30328489404698217,-0.28183223590881995,0.849709622154519,19,Toluene,Water,398.15,Aromatic,Water,Aromatic + Water,True,0.00064628,0.89159384
0.021077682563730785,0.02196803924043316,0.008213554927595972,0.026734758635484322,0.027612888364694284,0.009202651997080117,0.005727413793165832,0.587545420095252,19,Ethylbenzene,Methanol,298.15,Aromatic,Alcohol,Alcohol + Aromatic,True,0.36074789,0.74428212
0.014379177366356057,0.015561950949394878,0.005641352337605685,0.01584577462682554,0.026324836098379083,0.007797264250744304,-0.004268520640405556,0.5382697044351372,19,Ethylbenzene,Methanol,323.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.0277896080647896,0.018703503368095547,0.014533914110685327,0.028718616684629085,0.045250748325684535,0.016293024391059504,-0.014533914110685327,0.485411479101716,19,Ethylbenzene,Methanol,348.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.044756830654233186,0.033940579900949445,0.02366257559484797,0.047917811665389824,0.06723957060700901,0.025331545571438824,-0.02366257559484797,0.43144234588591235,19,Ethylbenzene,Methanol,373.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.05701312024963365,0.04803546338933818,0.030353338580069653,0.0636966532330599,0.08353702835799662,0.03214805944984026,-0.030353338580069653,0.3791386766347493,19,Ethylbenzene,Methanol,398.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.01503064383277135,0.011912016347242836,0.007445109127590631,0.0163007079083942,0.025757920657837247,0.00927832727498633,-0.007445109127590631,0.4434854148316776,19,Ethylbenzene,Ethanol,298.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.03189835046596279,0.021044333961810897,0.01643491278768016,0.03328274925766107,0.04523063220967347,0.017950797199695875,-0.01643491278768016,0.3960141080676818,19,Ethylbenzene,Ethanol,323.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.048032044321277306,0.037019872899235744,0.02507298165492532,0.05226406836089448,0.0673389486399612,0.026814300237850447,-0.02507298165492532,0.34735573674281706,19,Ethylbenzene,Ethanol,348.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.06129662263238519,0.05137349146887272,0.03223817690825772,0.06897514468356296,0.08644273162641611,0.0342756635365836,-0.03223817690825772,0.3004309337454852,19,Ethylbenzene,Ethanol,373.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.06990921363384481,0.06186068826940966,0.03697745595612791,0.08095511407305907,0.09853881262530083,0.039244450648237214,-0.03697745595612791,0.2571537969298412,19,Ethylbenzene,Ethanol,398.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.018667203145404366,0.014944850647983024,0.009060865212173435,0.020319670973297576,0.03141608137633981,0.011247068987369624,-0.009012743551382527,0.3933343716496048,19,Ethylbenzene,Propanol,298.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.03570077044000174,0.02422281968198528,0.018200473498149117,0.037328222668725354,0.05173350339656006,0.020104623279463853,-0.018200473498149117,0.34744391645804157,19,Ethylbenzene,Propanol,323.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.05164359325461543,0.03953201338829798,0.026733079998906943,0.05582389896652492,0.0737569231819306,0.028830624034749838,-0.026733079998906943,0.3012020499377945,19,Ethylbenzene,Propanol,348.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.06429092142838048,0.053381616719673286,0.033562919062779126,0.07162504931045091,0.09207620795010432,0.03591864993894467,-0.033562919062779126,0.2568446911304452,19,Ethylbenzene,Propanol,373.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.07206255452034004,0.06310626734594742,0.03784704427736187,0.08244004574682093,0.10298059738771757,0.04038546960754676,-0.03784704427736187,0.21644168198886196,19,Ethylbenzene,Propanol,398.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.016741661001898955,0.015050008339456385,0.007444109988001452,0.018311633423124498,0.028404344390508682,0.009572503347249297,-0.006799785241197752,0.38198841743156825,19,Ethylbenzene,2-Propanol,298.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.031284500165422544,0.0215311126930221,0.0157872968972502,0.03259270688394746,0.04708393921346031,0.01780434545542812,-0.0157872968972502,0.3366575593970085,19,Ethylbenzene,2-Propanol,323.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.04705799896462594,0.03511466246891031,0.024230213549827885,0.05032002321324539,0.06861143132588005,0.02632797342486704,-0.024230213549827885,0.2910183966275417,19,Ethylbenzene,2-Propanol,348.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.059668525488154975,0.04891271370672928,0.031040592765575015,0.06585056879374218,0.08675019235235476,0.033346335086809106,-0.031040592765575015,0.24722814081147285,19,Ethylbenzene,2-Propanol,373.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.06742940097052232,0.058634332613902704,0.035320434456966775,0.07654511333831322,0.09745216909469105,0.03777802669660643,-0.035320434456966775,0.20750398876955112,19,Ethylbenzene,2-Propanol,398.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.015997260724301035,0.014776483415558261,0.006841613366838285,0.017403532855908413,0.026955893372789377,0.00887910451764053,-0.005844329956842843,0.3576397661332819,19,Ethylbenzene,1-Butanol,298.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.029902804551196403,0.020535714692354906,0.015045891739594428,0.031102019848569105,0.045803653385972365,0.01711989533208552,-0.015045891739594428,0.31353124508354974,19,Ethylbenzene,1-Butanol,323.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.04567908116904026,0.03357437925132465,0.023469015725534177,0.048572601782312465,0.067319771605718,0.02559560381935188,-0.023469015725534177,0.26957831835537094,19,Ethylbenzene,1-Butanol,348.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.05797823691394048,0.04696493703226969,0.030094643979042993,0.06356316788124028,0.08501936872107677,0.032411508444687306,-0.030094643979042993,0.22786433305373,19,Ethylbenzene,1-Butanol,373.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.06534840865300798,0.05624792406104799,0.03414839507165892,0.07361466488862967,0.09521957033293854,0.03659748071185396,-0.03414839507165892,0.1902880193411564,19,Ethylbenzene,1-Butanol,398.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.0179448271670014,0.019190504851070413,0.006781706182879234,0.021903587400624383,0.024675995221367864,0.007445106207452493,0.0017795975038052303,0.3129202701914899,19,Ethylbenzene,1-Hexanol,298.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.017768151494419116,0.016986431174671718,0.00785987478200314,0.019544746739265772,0.032565594672821,0.010331684198481628,-0.007107301553946696,0.2693949564371103,19,Ethylbenzene,1-Hexanol,323.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.029944915725758022,0.021954801789908166,0.015031792343092128,0.03125780104891261,0.05009671367063837,0.017347177004397096,-0.015031792343092128,0.22740728949710093,19,Ethylbenzene,1-Hexanol,348.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.04119258822138929,0.03080092239651894,0.021071613242217024,0.043504698451697056,0.06535206423956959,0.023251117043018063,-0.021071613242217024,0.18906097343272316,19,Ethylbenzene,1-Hexanol,373.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.047573873285567794,0.03849870536492661,0.02457466932172159,0.05157751795125538,0.07362427803756409,0.026706243568085784,-0.02457466932172159,0.15530713267378965,19,Ethylbenzene,1-Hexanol,398.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.032793244425707496,0.03556808483511327,0.015507974788676656,0.045415554449421046,0.04515127797725065,0.017436580606110978,0.014622022859994015,0.28071240555109767,19,Ethylbenzene,1-Octanol,298.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.02211339764274951,0.024836838062915458,0.00899263593152635,0.02861009828148101,0.030423582596667553,0.009892270927296384,0.0058047847642630586,0.2382653298657281,19,Ethylbenzene,1-Octanol,323.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.01672683340209965,0.01935928105179884,0.006368879609117276,0.018712662742191112,0.029669882106299318,0.0076367525632788,-0.0019399628781654743,0.19797293965619184,19,Ethylbenzene,1-Octanol,348.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.017452138248741984,0.0183871650870993,0.008073476891153042,0.019540747698550815,0.03759635221569178,0.010574653125796238,-0.007725084455194578,0.16139041769012066,19,Ethylbenzene,1-Octanol,373.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.022032652455355173,0.01923078946377652,0.011003716934991402,0.0235200676208646,0.04266732230913214,0.013028087003433017,-0.011003716934991402,0.1299540941558132,19,Ethylbenzene,1-Octanol,398.15,Aromatic,Alcohol,Alcohol + Aromatic,False,,
0.008448073380124162,0.007426255223965196,0.003411299108553176,0.01517572955666711,0.008502397082021293,0.004250381233829649,-0.003250372117360124,0.06839210193190587,19,Ethylbenzene,Acetone,298.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.006788899337020785,0.005830967139680536,0.00253836474849089,0.011906038529708046,0.006658611652852092,0.003180704343893777,-0.0022510916438045745,0.0657539195163012,19,Ethylbenzene,Acetone,323.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.005647542968872086,0.004799946765771984,0.001974338818820166,0.009562005711115049,0.005434541703765389,0.002452560417677151,-0.0015727550869914205,0.06258100507573089,19,Ethylbenzene,Acetone,348.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.004773480024708113,0.00404098295742878,0.0016044599796762636,0.007871648339676629,0.0045957307771633555,0.0019576667185801336,-0.001120391613350677,0.05905597222877072,19,Ethylbenzene,Acetone,373.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.004101857394280446,0.003508034037041031,0.0013483965921321079,0.006643546414843341,0.003989291346444253,0.0016194680825750202,-0.0008275691338152869,0.05530954041319164,19,Ethylbenzene,Acetone,398.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.10825605961813733,0.10761181816088591,0.057705305334470186,0.1455767643945593,0.14085468601350723,0.0621542323042802,0.057705305334470186,0.4877173543275934,19,Ethylbenzene,Acetonitrile,298.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.10253030276354595,0.1023983324898818,0.054906099971198226,0.13857897368215355,0.1332539505874991,0.05904936449352905,0.054906099971198226,0.44121983141003235,19,Ethylbenzene,Acetonitrile,323.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.09632855209494606,0.09660132703825887,0.051772079479754984,0.1308136867459014,0.12507478641236996,0.05562275625671096,0.051772079479754984,0.39929375207267953,19,Ethylbenzene,Acetonitrile,348.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.09015001617556491,0.09071886746149907,0.04859084843562539,0.12293345499398031,0.11695782987973224,0.052168246139895666,0.04859084843562539,0.36167127654237713,19,Ethylbenzene,Acetonitrile,373.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.08427546748395139,0.08504887307393437,0.045529702453730725,0.11532856465351939,0.10926582914862273,0.04885689930383627,0.045529702453730725,0.3280011527477339,19,Ethylbenzene,Acetonitrile,398.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.012822377047905514,0.011427301661345205,0.005019345697183543,0.021880019109866117,0.013071412642669547,0.006188905842109462,-0.00458098470322883,0.09150186019560863,19,Ethylbenzene,DMF,298.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.010185520876335844,0.008993485800207288,0.003687017997483539,0.016814442765507816,0.010241322267008204,0.00450300270079095,-0.0029643549911023575,0.09207044555484853,19,Ethylbenzene,DMF,323.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.008322470337160303,0.007294234836088461,0.0028147433925526048,0.01311454617687566,0.008412465002279917,0.003346710379833109,-0.0018155043724655117,0.0913613206315244,19,Ethylbenzene,DMF,348.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.0069006039868834195,0.006181317670207685,0.0022464402276015476,0.010403611918171352,0.007226994553426411,0.002573844954125741,-0.0010014784808354416,0.08951224824731631,19,Ethylbenzene,DMF,373.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.005872886750765807,0.005313772179413762,0.0018736274042540101,0.008412142369659448,0.006427698926272687,0.002074417216794354,-0.000430248353976298,0.0869151581886786,19,Ethylbenzene,DMF,398.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.03176166736664678,0.033939947498097055,0.017445808011148773,0.06032923857609709,0.03721367338607163,0.019717144298496136,-0.017445808011148773,0.31472283053983335,19,Ethylbenzene,DMSO,298.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.02555676319305633,0.025955989823735898,0.013127952790577739,0.04828171388788294,0.028768088776667543,0.015208957210027905,-0.013127952790577739,0.2979812124285472,19,Ethylbenzene,DMSO,323.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.020892449274716385,0.019586753000648535,0.009733066696782911,0.03874550950626344,0.022368939751801663,0.011689729245111635,-0.009732776154363344,0.28246259836864684,19,Ethylbenzene,DMSO,348.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.01721038962042851,0.015154738653378165,0.007168920791268352,0.03104861220844687,0.017554932295875753,0.008894358871391552,-0.0069904129913769646,0.26738649008299675,19,Ethylbenzene,DMSO,373.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.014298915061948116,0.012310700914345824,0.0053352742983843555,0.02475982191049689,0.014086071763619937,0.006664269110701585,-0.004716135335348587,0.2530472407806774,19,Ethylbenzene,DMSO,398.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.003703574034064714,0.0038130937391507914,0.0013016342213635218,0.0045118435877885875,0.005401926768598746,0.001461756819843704,0.0005895192873266188,0.018953126703323192,19,Ethylbenzene,NMP,298.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.0037926534862273006,0.004073744810931077,0.0016959557042282344,0.004442794719652467,0.006571471247119109,0.0020393825820590175,0.0015874086967040428,0.026168768380790863,19,Ethylbenzene,NMP,323.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.004542819723994718,0.0045362951010252135,0.0022526157921339517,0.005281694733002392,0.00753596242681434,0.002598575087681432,0.0022526157921339517,0.03156338105516143,19,Ethylbenzene,NMP,348.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.005287004522551428,0.00499430182318585,0.0026833153686017376,0.006097048876850805,0.00816795674877448,0.002991253298675051,0.0026833153686017376,0.03521739890592866,19,Ethylbenzene,NMP,373.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.005730625206968451,0.005343360598698341,0.0029470296434832605,0.006685639037967408,0.008514341411853012,0.003236256738936351,0.0029470296434832605,0.03774411492493106,19,Ethylbenzene,NMP,398.15,Aromatic,Polar aprotic,Aromatic + Polar aprotic,False,,
0.006439143944848021,0.006485108066362997,0.0034872668872718165,0.008662853609215699,0.00844286305272766,0.003732446224387407,0.0034872668872718165,0.0353546251044916,19,Ethylbenzene,THF,298.15,Aromatic,Ether,Aromatic + Ether,False,,
0.006706390592266407,0.00677116388211302,0.0036375626488692673,0.009064826047562837,0.00877731249722442,0.003892921730257473,0.0036375626488692673,0.029415780504292676,19,Ethylbenzene,THF,323.15,Aromatic,Ether,Aromatic + Ether,False,,
0.00678087172649413,0.006854335069163106,0.0036806344982581343,0.009186280041990003,0.008866991884171817,0.003938807193206929,0.0036806344982581343,0.02492990516520756,19,Ethylbenzene,THF,348.15,Aromatic,Ether,Aromatic + Ether,False,,
0.006736078972728283,0.00681218163260923,0.003657464670187408,0.009133838144541877,0.008805277282423467,0.003913811573916891,0.003657464670187408,0.02151371905471408,19,Ethylbenzene,THF,373.15,Aromatic,Ether,Aromatic + Ether,False,,
0.006620017558578235,0.00669378607956974,0.003593872444570913,0.008977317210680983,0.008652642225622967,0.0038455127886906255,0.003593872444570913,0.018894085010407173,19,Ethylbenzene,THF,398.15,Aromatic,Ether,Aromatic + Ether,False,,
0.06164753670755387,0.06410457643489453,0.03407014699646637,0.0886624398095864,0.07909890591189524,0.03646347005847639,0.03407014699646637,0.03080263978636452,19,Ethylbenzene,Dichloromethane,298.15,Aromatic,Halogenated,Aromatic + Halogenated,False,,
0.05706042151863474,0.05925218529046844,0.031507240533554345,0.08182040105151497,0.07326304135930456,0.03371792673333814,0.031507240533554345,0.029728197449280458,19,Ethylbenzene,Dichloromethane,323.15,Aromatic,Halogenated,Aromatic + Halogenated,False,,
0.0527352747640031,0.05469657804622349,0.029096371280990126,0.07542172548822083,0.06775523722542179,0.031136149834567813,0.029096371280990126,0.027720053245189967,19,Ethylbenzene,Dichloromethane,348.15,Aromatic,Halogenated,Aromatic + Halogenated,False,,
0.048728221776385146,0.05049419952365517,0.026866964981441623,0.06952953796829421,0.06265687174754846,0.028749449840808426,0.026866964981441623,0.025225148878351963,19,Ethylbenzene,Dichloromethane,373.15,Aromatic,Halogenated,Aromatic + Halogenated,False,,
0.04507396527358126,0.04665937694947028,0.024834813462143234,0.06417112390365666,0.057992909797606323,0.02657416128161389,0.024834813462143234,0.022519021025960734,19,Ethylbenzene,Dichloromethane,398.15,Aromatic,Halogenated,Aromatic + Halogenated,False,,
0.13790294144710205,0.13973034354132544,0.07500557382786252,0.18745826942677912,0.1802263328510186,0.08020496931771062,0.07500557382786252,0.14365789564633014,19,Ethylbenzene,Carbon tetrachloride,298.15,Aromatic,Halogenated,Aromatic + Halogenated,False,,
0.12311612102765648,0.12475460467358329,0.06696199796427908,0.16738326476824889,0.1608888171903727,0.07160686660289323,0.06696199796427908,0.1267298801280025,19,Ethylbenzene,Carbon tetrachloride,323.15,Aromatic,Halogenated,Aromatic + Halogenated,False,,
0.11037834204617163,0.11185159198942228,0.06003298538871714,0.15008161471653508,0.1442351642881171,0.06419910450311407,0.06003298538871714,0.11239759171481309,19,Ethylbenzene,Carbon tetrachloride,348.15,Aromatic,Halogenated,Aromatic + Halogenated,False,,
0.0993283639778474,0.10066574358363421,0.05402230990659454,0.13507316311016537,0.12980240120206107,0.05777332063490355,0.05402230990659454,0.10016017357790238,19,Ethylbenzene,Carbon tetrachloride,373.15,Aromatic,Halogenated,Aromatic + Halogenated,False,,
0.08971244745511381,0.0909223111112538,0.048791178827767276,0.12200442634174133,0.1172335263876601,0.05218027432342906,0.048791178827767276,0.08963839405030781,19,Ethylbenzene,Carbon tetrachloride,398.15,Aromatic,Halogenated,Aromatic + Halogenated,False,,
0.006928097496983511,0.007264387752591494,0.003841239379481705,0.0101702977828258,0.008844536406368151,0.00412226515142018,-0.003841239379481705,0.023428176940531877,19,Ethylbenzene,Diethyl ether,298.15,Aromatic,Ether,Aromatic + Ether,False,,
0.0064548929323696245,0.0067514608586491534,0.00357430348296953,0.009418571139547742,0.008251415946241712,0.0038337667265693166,-0.00357430348296953,0.019732697693033333,19,Ethylbenzene,Diethyl ether,323.15,Aromatic,Ether,Aromatic + Ether,False,,
0.006223493263608582,0.006493521968788161,0.0034418314364587227,0.009028141751490838,0.007965635044886522,0.003690379105366803,-0.0034418314364587227,0.016914094476120762,19,Ethylbenzene,Diethyl ether,348.15,Aromatic,Ether,Aromatic + Ether,False,,
0.006148297777616373,0.006397690266321285,0.003394776648425067,0.008872955955550644,0.007876001290340832,0.0036385708050430017,-0.003394776648425067,0.014738593980808023,19,Ethylbenzene,Diethyl ether,373.15,Aromatic,Ether,Aromatic + Ether,False,,
0.006171422160539649,0.0064092606831326485,0.0034037104197231238,0.00886580849736042,0.007915161108011604,0.0036471123411146987,-0.0034037104197231238,0.013041046036782243,19,Ethylbenzene,Diethyl ether,398.15,Aromatic,Ether,Aromatic + Ether,False,,
0.02341210214676382,0.023136116241480792,0.012529071723456756,0.03039718466197546,0.031238849864435907,0.01344071660659024,0.012529071723456756,0.09146046170293395,19,Ethylbenzene,Dioxane,298.15,Aromatic,Ether,Aromatic + Ether,False,,
0.02099711275066544,0.020840224963890746,0.01126673187895958,0.027472443423210913,0.027901432954926076,0.012078734015841806,0.01126673187895958,0.08603963523002034,19,Ethylbenzene,Dioxane,323.15,Aromatic,Ether,Aromatic + Ether,False,,
0.01875358103808326,0.018676958311058277,0.010083955600934743,0.02468911836638726,0.024842305426487618,0.010805958648868477,0.010083955600934743,0.08041719483657708,19,Ethylbenzene,Dioxane,348.15,Aromatic,Ether,Aromatic + Ether,False,,
0.016709678105525,0.016686182788456783,0.008999844111350993,0.02210825415416819,0.02208109597694524,0.009641241231967307,0.008999844111350993,0.07484095220316464,19,Ethylbenzene,Dioxane,373.15,Aromatic,Ether,Aromatic + Ether,False,,
0.014871458077991817,0.014882512038292786,0.008020416032992441,0.019755699553701503,0.019614831779870084,0.008590098758480352,0.008020416032992441,0.06945652652113028,19,Ethylbenzene,Dioxane,398.15,Aromatic,Ether,Aromatic + Ether,False,,
